,rank,name,vote
0,1,肖战,16855989
1,2,时代少年团,12635430
2,3,王一博,10461921
3,4,李现,8624550
4,5,易烊千玺,5840812
5,6,王俊凯,5139441
6,7,华晨宇,3742727
