,rank,name,vote
0,1,肖战,30446522
1,2,时代少年团,27478886
2,3,王一博,26277951
3,4,李现,24001651
4,5,王俊凯,18822192
5,6,易烊千玺,17341569
6,7,华晨宇,14368574
