,rank,name,vote
0,1,肖战,32686882
1,2,时代少年团,30020568
2,3,王一博,28438300
3,4,李现,26401652
4,5,王俊凯,20889941
5,6,易烊千玺,19084873
6,7,华晨宇,16600813
