,rank,name,vote
0,1,肖战,11897037
1,2,时代少年团,5505978
2,3,王一博,4615628
3,4,李现,2991620
4,5,易烊千玺,2880356
5,6,蔡徐坤,1910274
6,7,王俊凯,1843573
