,rank,name,vote
0,1,肖战,41752368
1,2,时代少年团,38899283
2,3,王一博,35548755
3,4,李现,34289806
4,5,王俊凯,27763813
5,6,易烊千玺,24437231
6,7,华晨宇,21904254
