,rank,name,vote
0,1,肖战,42938947
1,2,时代少年团,40424165
2,3,王一博,37518496
3,4,李现,35842125
4,5,王俊凯,29250376
5,6,易烊千玺,25544250
6,7,华晨宇,22978226
