,rank,name,vote
0,1,肖战,13488878
1,2,时代少年团,8119332
2,3,王一博,7253862
3,4,李现,4901337
4,5,易烊千玺,4366238
5,6,王俊凯,3353602
6,7,张艺兴,2474252
