,rank,name,vote
0,1,肖战,11144539
1,2,时代少年团,4788267
2,3,王一博,4104259
3,4,李现,2559733
4,5,易烊千玺,2499655
5,6,蔡徐坤,1713447
6,7,王俊凯,1618724
