,rank,name,vote
0,1,肖战,7493491
1,2,王一博,2212906
2,3,时代少年团,1937573
3,4,易烊千玺,1330497
4,5,李现,1180314
5,6,王俊凯,727602
6,7,蔡徐坤,706325
