,rank,name,vote
0,1,肖战,34770145
1,2,时代少年团,32560137
2,3,王一博,30080608
3,4,李现,28341201
4,5,王俊凯,22737732
5,6,易烊千玺,20480458
6,7,华晨宇,18121865
