,rank,name,vote
0,1,肖战,19657733
1,2,时代少年团,16247951
2,3,王一博,14691496
3,4,李现,13292723
4,5,易烊千玺,8203310
5,6,王俊凯,7899874
6,7,华晨宇,5900935
