,rank,name,vote
0,1,肖战,38619404
1,2,时代少年团,36020471
2,3,王一博,32732417
3,4,李现,31583136
4,5,王俊凯,25630682
5,6,易烊千玺,22699400
6,7,华晨宇,20239635
