,rank,name,vote
0,1,肖战,33642933
1,2,时代少年团,31443420
2,3,王一博,29332899
3,4,李现,27300117
4,5,王俊凯,21843143
5,6,易烊千玺,19811421
6,7,华晨宇,17465075
