,rank,name,vote
0,1,肖战,23378461
1,2,时代少年团,20680183
2,3,王一博,19106971
3,4,李现,18215386
4,5,王俊凯,11711585
5,6,易烊千玺,10323615
6,7,华晨宇,7854252
