,rank,name,vote
0,1,肖战,44516663
1,2,时代少年团,41626604
2,3,王一博,40054030
3,4,李现,37136128
4,5,王俊凯,30055203
5,6,易烊千玺,26785129
6,7,华晨宇,23879549
