,rank,name,vote
0,1,肖战,39725424
1,2,时代少年团,36897608
2,3,王一博,33575016
3,4,李现,32415833
4,5,王俊凯,26215448
5,6,易烊千玺,23204924
6,7,华晨宇,20718002
