,rank,name,vote
0,1,肖战,35853641
1,2,时代少年团,33914345
2,3,王一博,30635360
3,4,李现,29493724
4,5,王俊凯,23799669
5,6,易烊千玺,21288566
6,7,华晨宇,18894719
