,rank,name,vote
0,1,肖战,13648908
1,2,时代少年团,8708227
2,3,王一博,7840424
3,4,李现,5398679
4,5,易烊千玺,4527662
5,6,王俊凯,3780663
6,7,张艺兴,2792513
