,rank,name,vote
0,1,肖战,28209743
1,2,时代少年团,25014130
2,3,王一博,23317672
3,4,李现,21314412
4,5,王俊凯,16070300
5,6,易烊千玺,14771873
6,7,华晨宇,11721922
