,rank,name,vote
0,1,肖战,22446344
1,2,时代少年团,19548573
2,3,王一博,17433850
3,4,李现,16465553
4,5,王俊凯,10211701
5,6,易烊千玺,9864028
6,7,华晨宇,7435379
