,rank,name,vote
0,1,肖战,11644572
1,2,时代少年团,5259767
2,3,王一博,4495046
3,4,李现,2853166
4,5,易烊千玺,2777033
5,6,蔡徐坤,1839154
6,7,王俊凯,1772380
