,rank,name,vote
0,1,肖战,9380360
1,2,时代少年团,3513469
2,3,王一博,3150353
3,4,易烊千玺,1926621
4,5,李现,1895493
5,6,蔡徐坤,1284521
6,7,王俊凯,1221754
