,rank,name,vote
0,1,肖战,19579172
1,2,时代少年团,16141842
2,3,王一博,14649181
3,4,李现,13263973
4,5,易烊千玺,8180148
5,6,王俊凯,7881536
6,7,华晨宇,5883743
