,rank,name,vote
0,1,肖战,21352467
1,2,时代少年团,18455972
2,3,王一博,16324388
3,4,李现,15193216
4,5,王俊凯,9300090
5,6,易烊千玺,9225656
6,7,华晨宇,6846643
