,rank,name,vote
0,1,肖战,13909452
1,2,时代少年团,9270001
2,3,王一博,8254257
3,4,李现,5599780
4,5,易烊千玺,4588574
5,6,王俊凯,3940006
6,7,张艺兴,2815183
