,rank,name,vote
0,1,肖战,33614680
1,2,时代少年团,31416050
2,3,王一博,29319045
3,4,李现,27290927
4,5,王俊凯,21837465
5,6,易烊千玺,19804669
6,7,华晨宇,17459213
