,rank,name,vote
0,1,肖战,12350561
1,2,时代少年团,6237012
2,3,王一博,5466553
3,4,李现,3532374
4,5,易烊千玺,3368383
5,6,王俊凯,2252113
6,7,蔡徐坤,2026004
