,rank,name,vote
0,1,肖战,12796637
1,2,时代少年团,6934446
2,3,王一博,6199145
3,4,李现,4199836
4,5,易烊千玺,4023515
5,6,王俊凯,2762136
6,7,蔡徐坤,2254448
