,rank,name,vote
0,1,肖战,23064640
1,2,时代少年团,20435578
2,3,王一博,18802849
3,4,李现,17904082
4,5,王俊凯,11461887
5,6,易烊千玺,10242766
6,7,华晨宇,7782422
