,rank,name,vote
0,1,肖战,18712261
1,2,时代少年团,14972979
2,3,王一博,12934511
3,4,李现,11419432
4,5,易烊千玺,6857518
5,6,王俊凯,6546986
6,7,华晨宇,4976997
