,rank,name,vote
0,1,肖战,7756840
1,2,王一博,2335336
2,3,时代少年团,2083379
3,4,易烊千玺,1413964
4,5,李现,1269620
5,6,蔡徐坤,800232
6,7,王俊凯,798258
