,rank,name,vote
0,1,肖战,14594101
1,2,时代少年团,10025831
2,3,王一博,8594701
3,4,李现,5995272
4,5,易烊千玺,4828343
5,6,王俊凯,4110554
6,7,张艺兴,2904812
