,rank,name,vote
0,1,肖战,32271900
1,2,时代少年团,29488849
2,3,王一博,27891468
3,4,李现,25843069
4,5,王俊凯,20218377
5,6,易烊千玺,18613964
6,7,华晨宇,15970725
