,rank,name,vote
0,1,肖战,28491683
1,2,时代少年团,25363209
2,3,王一博,23679494
3,4,李现,21709624
4,5,王俊凯,16408035
5,6,易烊千玺,15083252
6,7,华晨宇,12025128
