,rank,name,vote
0,1,肖战,23091753
1,2,时代少年团,20459318
2,3,王一博,18989229
3,4,李现,18086233
4,5,王俊凯,11639843
5,6,易烊千玺,10249276
6,7,华晨宇,7788504
