,rank,name,vote
0,1,肖战,13321096
1,2,时代少年团,7496940
2,3,王一博,6528336
3,4,李现,4541719
4,5,易烊千玺,4219393
5,6,王俊凯,2933258
6,7,蔡徐坤,2381665
