,rank,name,vote
0,1,肖战,35397456
1,2,时代少年团,33332018
2,3,王一博,30424456
3,4,李现,29290942
4,5,王俊凯,23678276
5,6,易烊千玺,21170888
6,7,华晨宇,18796724
