,rank,name,vote
0,1,肖战,26342201
1,2,时代少年团,24081771
2,3,王一博,21877047
3,4,李现,20544372
4,5,王俊凯,14853778
5,6,易烊千玺,13490505
6,7,蔡徐坤,10503172
