,rank,name,vote
0,1,肖战,30570882
1,2,时代少年团,27647338
2,3,王一博,26451782
3,4,李现,24213942
4,5,王俊凯,18978613
5,6,易烊千玺,17489501
6,7,华晨宇,14579056
