,rank,name,vote
0,1,肖战,38272692
1,2,时代少年团,35532374
2,3,王一博,32558380
3,4,李现,31418551
4,5,王俊凯,25531684
5,6,易烊千玺,22597517
6,7,华晨宇,20156729
