,rank,name,vote
0,1,肖战,31555918
1,2,时代少年团,28938461
2,3,王一博,27481585
3,4,李现,25365778
4,5,王俊凯,19880825
5,6,易烊千玺,18341010
6,7,华晨宇,15644255
