,rank,name,vote
0,1,肖战,11649948
1,2,时代少年团,5263645
2,3,王一博,4497974
3,4,李现,2854889
4,5,易烊千玺,2778476
5,6,蔡徐坤,1839986
6,7,王俊凯,1773220
