,rank,name,vote
0,1,肖战,29902148
1,2,时代少年团,26903402
2,3,王一博,25811101
3,4,李现,23415738
4,5,王俊凯,18409767
5,6,易烊千玺,16967872
6,7,华晨宇,13894805
