,rank,name,vote
0,1,肖战,29820097
1,2,时代少年团,26849414
2,3,王一博,25777502
3,4,李现,23368189
4,5,王俊凯,18385141
5,6,易烊千玺,16946811
6,7,华晨宇,13876616
