,rank,name,vote
0,1,肖战,33658720
1,2,时代少年团,31456525
2,3,王一博,29340086
3,4,李现,27304830
4,5,王俊凯,21846424
5,6,易烊千玺,19814987
6,7,华晨宇,17468046
