,rank,name,vote
0,1,肖战,44921026
1,2,时代少年团,42312903
2,3,王一博,40299772
3,4,李现,37695474
4,5,王俊凯,30246908
5,6,易烊千玺,27329348
6,7,华晨宇,24303716
