,rank,name,vote
0,1,肖战,9843928
1,2,时代少年团,3866023
2,3,王一博,3406160
3,4,李现,2070637
4,5,易烊千玺,2058689
5,6,蔡徐坤,1424652
6,7,王俊凯,1330343
