,rank,name,vote
0,1,肖战,8111077
1,2,王一博,2521015
2,3,时代少年团,2400618
3,4,易烊千玺,1538737
4,5,李现,1398045
5,6,蔡徐坤,927216
6,7,王俊凯,902918
