,rank,name,vote
0,1,肖战,28814413
1,2,时代少年团,25830892
2,3,王一博,24244632
3,4,李现,22354393
4,5,王俊凯,16962392
5,6,易烊千玺,15589936
6,7,华晨宇,12537028
