,rank,name,vote
0,1,肖战,28449103
1,2,时代少年团,25312251
2,3,王一博,23613303
3,4,李现,21635743
4,5,王俊凯,16345500
5,6,易烊千玺,15025036
6,7,华晨宇,11967957
