,rank,name,vote
0,1,肖战,12533867
1,2,时代少年团,6570922
2,3,王一博,6014298
3,4,李现,3949320
4,5,易烊千玺,3904394
5,6,王俊凯,2555810
6,7,蔡徐坤,2105121
