,rank,name,vote
0,1,肖战,17345663
1,2,时代少年团,13274445
2,3,王一博,10958284
3,4,李现,9171838
4,5,易烊千玺,6000850
5,6,王俊凯,5308736
6,7,华晨宇,3915502
