,rank,name,vote
0,1,肖战,17234797
1,2,时代少年团,13093346
2,3,王一博,10811178
3,4,李现,9010015
4,5,易烊千玺,5964951
5,6,王俊凯,5230049
6,7,华晨宇,3834549
