,rank,name,vote
0,1,肖战,14473746
1,2,时代少年团,9874004
2,3,王一博,8534962
3,4,李现,5926631
4,5,易烊千玺,4785149
5,6,王俊凯,4076849
6,7,张艺兴,2889125
