,rank,name,vote
0,1,肖战,12208537
1,2,时代少年团,5991557
2,3,王一博,4955665
3,4,李现,3237795
4,5,易烊千玺,3006933
5,6,蔡徐坤,1987015
6,7,王俊凯,1965438
