,rank,name,vote
0,1,肖战,7725649
1,2,王一博,2320159
2,3,时代少年团,2065834
3,4,易烊千玺,1404117
4,5,李现,1259058
5,6,王俊凯,789513
6,7,蔡徐坤,788581
