,rank,name,vote
0,1,肖战,15167333
1,2,时代少年团,10738999
2,3,王一博,8929439
3,4,李现,6939037
4,5,易烊千玺,5221580
5,6,王俊凯,4592900
6,7,华晨宇,3229764
