,rank,name,vote
0,1,肖战,17847790
1,2,时代少年团,13942297
2,3,王一博,11972528
3,4,李现,10287871
4,5,易烊千玺,6234228
5,6,王俊凯,5939674
6,7,华晨宇,4508040
