,rank,name,vote
0,1,肖战,18509587
1,2,时代少年团,14660935
2,3,王一博,12501367
3,4,李现,10947952
4,5,易烊千玺,6519945
5,6,王俊凯,6208347
6,7,华晨宇,4745849
