,rank,name,vote
0,1,肖战,43136504
1,2,时代少年团,40580237
2,3,王一博,38536826
3,4,李现,35906881
4,5,王俊凯,29283280
5,6,易烊千玺,25583256
6,7,华晨宇,23012661
