,rank,name,vote
0,1,肖战,16115496
1,2,时代少年团,11751019
2,3,王一博,9686675
3,4,李现,7776475
4,5,易烊千玺,5533569
5,6,王俊凯,4832459
6,7,华晨宇,3471100
