,rank,name,vote
0,1,肖战,22753041
1,2,时代少年团,19967224
2,3,王一博,17852346
3,4,李现,16948440
4,5,王俊凯,10612625
5,6,易烊千玺,10139738
6,7,华晨宇,7705471
