,rank,name,vote
0,1,肖战,21346579
1,2,时代少年团,18450834
2,3,王一博,16321317
3,4,李现,15191275
4,5,王俊凯,9298993
5,6,易烊千玺,9224199
6,7,华晨宇,6845055
