,rank,name,vote
0,1,肖战,43378413
1,2,时代少年团,40716163
2,3,王一博,38630548
3,4,李现,36005809
4,5,王俊凯,29324465
5,6,易烊千玺,25629998
6,7,华晨宇,23062666
